year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2015,217,20,7.627691667,21.56699133,7.212006683,1.057637909,198.7,0.205156371,3,137,2015-08-06T02:00:00Z,0.010151115514285746,1,1,1368,5,116
2015,217,21,7.604659833,21.5085255,7.220339251,1.053227496,93,0,3,64,2015-08-06T03:00:00Z,0.009226254690464133,1,1,1368,5,117
2015,217,22,7.580389667,21.39993717,7.23585923,1.047614309,10.6,0,3,7,2015-08-06T04:00:00Z,0.009202028548225582,1,1,1368,5,118
2015,217,23,7.533796333,21.27045183,7.254440978,1.038508185,0,0.102578186,3,1e-5,2015-08-06T05:00:00Z,0.009625813902668345,1,1,1368,5,119
2015,217,24,7.487055167,21.15209,7.271498349,1.029644072,0,0,3,1e-5,2015-08-06T06:00:00Z,0.009146830511632337,1,1,1368,5,120
2015,218,1,7.421507833,21.08663733,7.280960523,1.019303402,0,0,3,1e-5,2015-08-06T07:00:00Z,0.009132275896072295,1,1,1368,6,121
2015,218,2,7.379065667,21.0225715,7.290242752,1.012183807,0,0,3,1e-5,2015-08-06T08:00:00Z,0.00911803867099606,1,1,1368,6,122
2015,218,3,7.343961333,20.91253583,7.306232992,1.005163857,0,0,3,1e-5,2015-08-06T09:00:00Z,0.009093606389176131,1,1,1368,6,123
2015,218,4,7.3376225,20.845672,7.315979096,1.002958374,0,0,3,1e-5,2015-08-06T10:00:00Z,0.009078772741678653,1,1,1368,6,124
2015,218,5,7.2995865,20.76208317,7.328194598,0.99609616,0,0,3,1e-5,2015-08-06T11:00:00Z,0.00906024223335126,1,1,1368,6,125
2015,218,6,7.3005835,20.64922583,7.344743231,0.993987573,0,0,3,1e-5,2015-08-06T12:00:00Z,0.009035247160236888,1,1,1368,6,126
2015,218,7,7.352766667,20.51823383,7.364032011,0.998470221,0,0,3,1e-5,2015-08-06T13:00:00Z,0.009006270060099509,1,1,1368,6,127
2015,218,8,7.3281945,20.472243,7.370824984,0.994216321,25.4,0,3,17,2015-08-06T14:00:00Z,0.008996105049405336,1,1,1368,6,128
2015,218,9,7.357478667,20.41091433,7.379900248,0.996961804,158.6,0,3,109,2015-08-06T15:00:00Z,0.00898255710244147,1,1,1368,6,129
2015,218,10,7.3585065,20.348188,7.389202317,0.995845855,564.4,0,3,389,2015-08-06T16:00:00Z,0.008968708764894423,1,1,1368,6,130
2015,218,11,7.313817667,20.48060333,7.369589335,0.992432188,913.2,0.153867279,3,629,2015-08-06T17:00:00Z,0.009663943030119264,1,1,1368,6,131
2015,218,12,7.317064167,20.63528733,7.34679155,0.995953692,1211.3,0.153867279,3,835,2015-08-06T18:00:00Z,0.009700684572801679,1,1,1368,6,132
2015,218,13,7.376249667,20.94596183,7.301369186,1.010255677,1405.8,0.512890928,3,969,2015-08-06T19:00:00Z,0.011346423926725295,1,1,1368,6,133
2015,218,14,7.413800167,21.1520905,7.271498277,1.019569817,1500.9,0.461601835,3,1034,2015-08-06T20:00:00Z,0.011177860090836392,1,1,1368,6,134
2015,218,15,7.482767,21.2718445,7.254240688,1.031502444,1511.5,1.487383691,3,1041,2015-08-06T21:00:00Z,0.015736982875102463,1,1,1368,6,135
2015,218,16,7.5519085,21.33867783,7.244640021,1.042413216,1416.4,1.179649134,3,976,2015-08-06T22:00:00Z,0.014402355016004932,1,1,1368,6,136
2015,218,17,7.595341,21.39576083,7.236457276,1.049593843,1207.1,1.538672784,3,832,2015-08-06T23:00:00Z,0.016011361473137566,1,1,1368,6,137
2015,218,18,7.662011,21.43474283,7.230878398,1.059623821,947.1,0.974492762,3,652,2015-08-07T00:00:00Z,0.013527033434734772,1,1,1368,6,138
2015,218,19,7.759381667,21.48068367,7.224313089,1.074064976,651.1,0.871914578,3,449,2015-08-07T01:00:00Z,0.01308713564012439,1,1,1368,6,139
2015,218,20,7.764941333,21.497389,7.221928303,1.07518948,177.6,0.102578186,3,122,2015-08-07T02:00:00Z,0.009678905248238478,1,1,1368,6,140
2015,218,21,7.768634167,21.543327,7.215377342,1.076677462,78.2,0.051289093,3,54,2015-08-07T03:00:00Z,0.00946184562150012,1,1,1368,6,141
2015,218,22,7.802190333,21.515486,7.219346372,1.080733619,10.6,0,3,7,2015-08-07T04:00:00Z,0.0092278084707088,1,1,1368,6,142
2015,218,23,7.705618,21.4639775,7.226699348,1.066270732,0,0,3,1e-5,2015-08-07T05:00:00Z,0.009216312852415778,1,1,1368,6,143
2015,218,24,7.6363745,21.36930817,7.240247242,1.054711841,0,0,3,1e-5,2015-08-07T06:00:00Z,0.009195199885674231,1,1,1368,6,144
2015,219,1,7.605528,21.26488217,7.255242091,1.048280389,0,0,3,1e-5,2015-08-07T07:00:00Z,0.009171933812861665,1,1,1368,7,145
2015,219,2,7.650542,21.128416,7.27491834,1.051632698,0,0,3,1e-5,2015-08-07T08:00:00Z,0.009141565084369252,1,1,1368,7,146
2015,219,3,7.614740333,21.03232067,7.288828923,1.044713824,0,0.051289093,3,1e-5,2015-08-07T09:00:00Z,0.009345217663887045,1,1,1368,7,147
2015,219,4,7.543989,20.98635883,7.295498471,1.034060802,0,0,3,1e-5,2015-08-07T10:00:00Z,0.009109995132013752,1,1,1368,7,148
2015,219,5,7.5167655,20.87492533,7.311712361,1.028044476,0,0,3,1e-5,2015-08-07T11:00:00Z,0.009085261365272374,1,1,1368,7,149
2015,219,6,7.508744333,20.8010925,7.322489481,1.025436001,0,0.051289093,3,1e-5,2015-08-07T12:00:00Z,0.009292635150610535,1,1,1368,7,150
2015,219,7,7.442583,20.68823833,7.339015419,1.014111918,0,0,3,1e-5,2015-08-07T13:00:00Z,0.009043884352359172,1,1,1368,7,151
2015,219,8,7.426410667,20.6812735,7.34003743,1.011767411,50.7,0,3,35,2015-08-07T14:00:00Z,0.009042342130257846,1,1,1368,7,152
2015,219,9,7.4317925,20.59209333,7.353145348,1.010695716,169.1,0.205156371,3,117,2015-08-07T15:00:00Z,0.009913024328278817,1,1,1368,7,153
2015,219,10,7.481697167,20.40812433,7.380313564,1.013737032,530.6,0.512890928,3,366,2015-08-07T16:00:00Z,0.01119795891630522,1,1,1368,7,154
2015,219,11,7.542886333,20.55864733,7.358071742,1.025117259,849.8,0.923203671,3,586,2015-08-07T17:00:00Z,0.013018811298736917,1,1,1368,7,155
2015,219,12,7.566545667,20.7899435,7.324119241,1.033099738,1137.3,1.333516413,3,785,2015-08-07T18:00:00Z,0.01488225223143342,1,1,1368,7,156
2015,219,13,7.589072667,20.99750117,7.293880636,1.04047119,1378.3,2.051563712,3,951,2015-08-07T19:00:00Z,0.018105357451654803,1,1,1368,7,157
2015,219,14,7.643908833,21.15487367,7.271096397,1.051273208,1454.4,2.051563712,3,1003,2015-08-07T20:00:00Z,0.018174858329507864,1,1,1368,7,158
2015,219,15,7.6784575,21.373484,7.239648729,1.060611887,1555.9,1.795118247,3,1073,2015-08-07T21:00:00Z,0.017137150211291866,1,1,1368,7,159
2015,219,16,7.712712333,21.49182033,7.222723113,1.067839956,1027.4,1.538672784,3,709,2015-08-07T22:00:00Z,0.01604865086186203,1,1,1368,7,160
2015,219,17,7.717956333,21.51409417,7.219544891,1.069036407,668,1.128360041,3,461,2015-08-07T23:00:00Z,0.01423602117133503,1,1,1368,7,161
2015,219,18,7.725790167,21.53497467,7.216567662,1.070562978,433.4,0.051289093,3,299,2015-08-08T00:00:00Z,0.009459934631266079,1,1,1368,7,162
2015,219,19,7.7327775,21.498781,7.221729647,1.070765298,384.7,0,3,265,2015-08-08T01:00:00Z,0.00922407962265604,1,1,1368,7,163
2015,219,20,7.700068333,21.50295717,7.221133714,1.06632402,224.1,0.051289093,3,155,2015-08-08T02:00:00Z,0.009452610580183462,1,1,1368,7,164
2015,219,21,7.680888,21.5057415,7.22073644,1.063726403,80.3,0.051289093,3,55,2015-08-08T03:00:00Z,0.009453247407637116,1,1,1368,7,165
2015,219,22,7.627333333,21.41803617,7.233268454,1.054479504,6.3,0,3,4,2015-08-08T04:00:00Z,0.009206064645969745,1,1,1368,7,166
2015,219,23,7.622449167,21.338678,7.244639997,1.052150165,0,0.051289093,3,1e-5,2015-08-08T05:00:00Z,0.009415067893764978,1,1,1368,7,167
2015,219,24,7.576944667,21.25513567,7.256644345,1.044138903,0,0,3,1e-5,2015-08-08T06:00:00Z,0.009169763513148493,1,1,1368,7,168
2015,220,1,7.542041,21.16462383,7.269688808,1.037464079,0,0,3,1e-5,2015-08-08T07:00:00Z,0.009149618703254458,1,1,1368,8,169
2015,220,2,7.530575667,21.06574683,7.283985023,1.03385381,0,0,3,1e-5,2015-08-08T08:00:00Z,0.009127632463305694,1,1,1368,8,170
2015,220,3,7.524834667,20.96546617,7.298533693,1.031006361,0,0,3,1e-5,2015-08-08T09:00:00Z,0.00910535575602131,1,1,1368,8,171
